,filename,cluster,original_basename_q,original_basename_m,isUnique
1615,80e88ce7cdc3488195039a0f0f80f072,1333,WaM7_iUtJBk-c4395da57221793a6b43e6eb3bc80fad,WaM7_iUtJBk-c4395da57221793a6b43e6eb3bc80fad,False
1616,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,1334,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,True
1617,GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2,1335,GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2,GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2,True
1618,87df7be2dae74e4495181b75561cf2eb,1336,w_4muCmD7bM-12fe6e7f1124963079a7c8c207a34ffe,w_4muCmD7bM-12fe6e7f1124963079a7c8c207a34ffe,False
1619,yqHVLWNH6jw-985430dd4548fcc321312d894e0cbc7c,799,yqHVLWNH6jw-985430dd4548fcc321312d894e0cbc7c,yqHVLWNH6jw-985430dd4548fcc321312d894e0cbc7c,True
1620,44230b17543b4a3283a472616452082c,63,zknrwyhCM5o-2d4f278df26cf39b0b87a64eab3a1b22,zknrwyhCM5o-2d4f278df26cf39b0b87a64eab3a1b22,False
1621,d8d7ae2914754bd1ba47be3971ceef6c,130,BAy4ztYUaX8-c4192cba58779ef2291b623e2c866a5d,5mcskKQTJCA-9ed2cf43f511e21d81fa4205c9a7fa42,False
1622,6ed098ae23d84bbfb74972d8ec1e4f2a,1337,JlsSBGZUrOo-467b560a28e7592eb5e37f406cbb6025,JlsSBGZUrOo-467b560a28e7592eb5e37f406cbb6025,False
1623,37426c9cd3a04955a97b315c1b1fea61,1338,kq0Zs2c2sZU-1829c1345a7fddebde0a48b5ba3d4a81,kq0Zs2c2sZU-1829c1345a7fddebde0a48b5ba3d4a81,False
1624,iU8pk2P37cM-a29b87d449d8b75fdc427f40bc141a1d,1339,iU8pk2P37cM-a29b87d449d8b75fdc427f40bc141a1d,iU8pk2P37cM-a29b87d449d8b75fdc427f40bc141a1d,True
1625,9Rdo0n5hQSs-f12e169623f566132befffc9ff626d44,1340,9Rdo0n5hQSs-f12e169623f566132befffc9ff626d44,9Rdo0n5hQSs-f12e169623f566132befffc9ff626d44,True
1626,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,531,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,True
1627,b49c86d8c251483eb5745c11e5a9d538,843,ERZ7eVcHf98-96cdbed3dc0b1ebb58606fd77d7c786e,ERZ7eVcHf98-96cdbed3dc0b1ebb58606fd77d7c786e,False
1628,94F5_uydthY-b5ce282df8e0f99ef84a3ea62b94ea48,1341,94F5_uydthY-b5ce282df8e0f99ef84a3ea62b94ea48,94F5_uydthY-b5ce282df8e0f99ef84a3ea62b94ea48,True
1629,72452f8ee21c41cc939dae6ca8844e53,1342,rCZSuzJs4zc-c859578ffb45b422c0d737a005066f9f,rCZSuzJs4zc-c859578ffb45b422c0d737a005066f9f,False
1630,BfDxUYT3iBI-04fa6a39c8e1a7f7fe8bfad83435ed5d,1343,BfDxUYT3iBI-04fa6a39c8e1a7f7fe8bfad83435ed5d,BfDxUYT3iBI-04fa6a39c8e1a7f7fe8bfad83435ed5d,True
1631,5371a3265ee242c8ad0674f1d438cd0b,1344,d3kOriEJzpE-59f64f423839e0aac237dccfd52d0b09,d3kOriEJzpE-59f64f423839e0aac237dccfd52d0b09,False
1632,c411e27ff292419a80022ed77c1e316a,1345,jtjJkHQ_rqU-51bb973b7910d052d57d3bea7f876af1,jtjJkHQ_rqU-51bb973b7910d052d57d3bea7f876af1,False
1633,6f6efec4a188469390453c06f8421442,1346,coljjn4As0o-19b8dda027146a47ec5a98f345e89a55,coljjn4As0o-19b8dda027146a47ec5a98f345e89a55,False
1634,nnP_d-zhtsM-2ca2220e532c6e1d241e85f487ecf1a5,1347,nnP_d-zhtsM-2ca2220e532c6e1d241e85f487ecf1a5,nnP_d-zhtsM-2ca2220e532c6e1d241e85f487ecf1a5,True
1635,64fa07196f9d417992a8529c4a999d6d,98,cW51HiyRXTk-102421b7f08102d49fa0d2ba8e792151,cW51HiyRXTk-102421b7f08102d49fa0d2ba8e792151,False
1636,4a3a86da9b9d49a1b8a8bc52f3aa409c,1348,kIoZidLsSeo-05131505f5738cd0095cf7bd79830dce,kIoZidLsSeo-05131505f5738cd0095cf7bd79830dce,False
1637,aac38363d69a4e3cad9d3e72fede4153,1349,DrQvPPYsaec-e15db3cf75db0b8fd91e892c86286da8,DrQvPPYsaec-e15db3cf75db0b8fd91e892c86286da8,False
1638,541f614f3c80466b9b319d36611fb303,1350,Upk3lbMyx0M-45ef2fc091562d7d273530c03e4304c6,Upk3lbMyx0M-45ef2fc091562d7d273530c03e4304c6,False
1639,udQ9gkMoR2k-ca4230a96635653cbe3236178a5a666f,1351,udQ9gkMoR2k-ca4230a96635653cbe3236178a5a666f,udQ9gkMoR2k-ca4230a96635653cbe3236178a5a666f,True
1640,8e644dc0182e4e69a5ec7a85f4da68ee,26,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,False
1641,bfe95f652ce745dc90980df97479fd7d,1352,q1L_D5GtAw4-0e2a82b4b9ad6982830c3379a88d76a5,q1L_D5GtAw4-0e2a82b4b9ad6982830c3379a88d76a5,False
1642,c301fc99211e4221a1dd10d7e63e563e,1353,DWwIMMtNw60-446e71ef73f77ea7330b4fcdf7d54309,DWwIMMtNw60-446e71ef73f77ea7330b4fcdf7d54309,False
1643,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90,987,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90,N4b5MK2ZW3c-d41f1f035cd1b9d333576da99202cb90,True
1644,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,1354,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,CuQj8oNR-1I-d2d165bd782563419d35fffaed8ae0d9,True
1645,t8HY1g0DPbM-71fa416caf889369a0c699a210138e1d,1355,t8HY1g0DPbM-71fa416caf889369a0c699a210138e1d,t8HY1g0DPbM-71fa416caf889369a0c699a210138e1d,True
1646,56c2b2b7fba14496bde80635b3c6335a,1356,qKA14n2w5JE-ea38b5a9492770c41611f19ef580c0b5,qKA14n2w5JE-ea38b5a9492770c41611f19ef580c0b5,False
1647,b59a64f0154e4275b826b741ed03a301,1357,yh-rqdX5ohY-7d35dc87ee708f31bcd1169459e0e710,yh-rqdX5ohY-7d35dc87ee708f31bcd1169459e0e710,False
1648,914f3d468a684a929a0c086cea1b9289,1358,7LYTx0IJtPY-983ff03d543f14a7fdf9f8e84e55f6b6,7LYTx0IJtPY-983ff03d543f14a7fdf9f8e84e55f6b6,False
1649,14acb7e5d6db46f3a8eca682d2c2735f,1359,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,False
1650,6i7JExPkjT0-7b4dd892b9851fcf3a416d76aaeab2ff,1360,6i7JExPkjT0-7b4dd892b9851fcf3a416d76aaeab2ff,6i7JExPkjT0-7b4dd892b9851fcf3a416d76aaeab2ff,True
1651,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,1127,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,True
1652,660e5c6a2e7741cd8c56791950d70657,1361,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83,False
1653,2f89d2a5509747279efe55526268b751,1047,oCqisXWlnhM-9d5e100270a890bf19c82eaa98fbc991,oCqisXWlnhM-9d5e100270a890bf19c82eaa98fbc991,False
1654,LN5dkJjCHbI-6d0b8ef99bb7e909c81166849150fb35,774,LN5dkJjCHbI-6d0b8ef99bb7e909c81166849150fb35,LN5dkJjCHbI-6d0b8ef99bb7e909c81166849150fb35,True
1655,998521e6a1564644bc0fc82dff07eea9,1362,jtMObZ8lvAE-92e67d4ae24e3a34e2b72f65b36b84de,jtMObZ8lvAE-92e67d4ae24e3a34e2b72f65b36b84de,False
1656,5bc6e2d3bb974e09a2507c22ac0f6937,1363,bUMd6v17yN0-ce70fe4000d0427dd49bc2dec95e0825,bUMd6v17yN0-ce70fe4000d0427dd49bc2dec95e0825,False
1657,d5a66887689f4a29b5cb2d72893aeaf8,1364,ACm_lgcxfpw-bbc938947418d12aef287e27bb574c07,ACm_lgcxfpw-bbc938947418d12aef287e27bb574c07,False
1658,77eae5b52bad4cd0be0e23c89907cc8f,1365,33xHOK8kcgc-c740c609af879d134c670500b115b845,33xHOK8kcgc-c740c609af879d134c670500b115b845,False
1659,hkVfbxjJLAs-156dc7e88ea8ef9f5cc1e82c7c519135,1366,hkVfbxjJLAs-156dc7e88ea8ef9f5cc1e82c7c519135,hkVfbxjJLAs-156dc7e88ea8ef9f5cc1e82c7c519135,True
1660,XPlIsDR0Qhs-d46bc967a5f1888269d7a71606517b06,1367,XPlIsDR0Qhs-d46bc967a5f1888269d7a71606517b06,XPlIsDR0Qhs-d46bc967a5f1888269d7a71606517b06,True
1661,2d6de4930791478e9ac082c892ad8aa5,778,MAxuihfpanU-4c3ed36d91d64bb4750d56533a0cd8ef,MAxuihfpanU-4c3ed36d91d64bb4750d56533a0cd8ef,False
1662,be9b8d79276c4a809afea47d02cfc392,1368,xZ-J-7JYA-k-0450ba787f460134f321dc0761a8ede7,xZ-J-7JYA-k-0450ba787f460134f321dc0761a8ede7,False
1663,ccbU4fEKjOQ-ed4dc2bde2e2d8f582b8b8b5ff74631b,1369,ccbU4fEKjOQ-ed4dc2bde2e2d8f582b8b8b5ff74631b,ccbU4fEKjOQ-ed4dc2bde2e2d8f582b8b8b5ff74631b,True
1664,ca21f9ed737b45bb8ec7f30ee11ca70d,756,bCoersXDThs-bc2e9a490d10a99c69a2455cb18f5c56,bCoersXDThs-bc2e9a490d10a99c69a2455cb18f5c56,False
1665,3c0f50703a0c440eafd2e329c6dc5e09,1370,0WYW0PIwvZI-578d2311e2400479811356035066a45c,0WYW0PIwvZI-578d2311e2400479811356035066a45c,False
1666,YbWhmtRpz2Q-df76e6b608957ab358d3e95f9d5dcd97,1371,YbWhmtRpz2Q-df76e6b608957ab358d3e95f9d5dcd97,YbWhmtRpz2Q-df76e6b608957ab358d3e95f9d5dcd97,True
1667,O1AwaZelLoo-2a8529092b65e0d0f85b75fd707c80c3,1372,O1AwaZelLoo-2a8529092b65e0d0f85b75fd707c80c3,O1AwaZelLoo-2a8529092b65e0d0f85b75fd707c80c3,True
1668,51e5d87064704adfbff309d318766366,1373,SknhjJQqLZ0-b13acde24077a350de26b8cba37bc66e,SknhjJQqLZ0-b13acde24077a350de26b8cba37bc66e,False
1669,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,105,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,True
1670,7dc20fa60abf4ce09c80ebadf7c82550,1374,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f,9bCp4FAHaNU-77f0427f0deaa2b4109483d95eb9089f,False
1671,7b2b882d9bb34f2c8ed4df266b598a33,1375,2EnGD_2k8Vs-49b97811453efa49cd2a838e6f721697,2EnGD_2k8Vs-49b97811453efa49cd2a838e6f721697,False
1672,8bd7606f0a7d4a859a5e4868a23bc196,713,lPFUMf0ge70-6629b10fe6fe510c1e8c6eec4bf26bf0,lPFUMf0ge70-6629b10fe6fe510c1e8c6eec4bf26bf0,False
1673,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,1376,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,True
1674,4a5f237814b14be58058372ee786ebc0,1377,iGLSBZZCSF0-dbeb85c995a13a6e4da653e5e1f848c7,iGLSBZZCSF0-dbeb85c995a13a6e4da653e5e1f848c7,False
1675,aff35163d37343e3925dad4e3fa26da2,624,gf6OrSCp7zs-ba669e5435157528940e9793937b46fd,gf6OrSCp7zs-ba669e5435157528940e9793937b46fd,False
1676,c56ba36cdd3c4afeafed213bfd4dcfdb,1378,tIORVJOhOL0-5868a73bcda650757743b4855570baad,tIORVJOhOL0-5868a73bcda650757743b4855570baad,False
1677,12b4a164a2814e0494610e21e556b178,105,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
1678,3TiDAKydHic-a342d8bfb943e59152638c3ff9a1a26e,1379,3TiDAKydHic-a342d8bfb943e59152638c3ff9a1a26e,3TiDAKydHic-a342d8bfb943e59152638c3ff9a1a26e,True
1679,8ae39a83ed4c44aea3c7071aeaa2e011,1380,xQmDuA5e4zc-acc98b37097e45d63237db8fd09fda49,xQmDuA5e4zc-acc98b37097e45d63237db8fd09fda49,False
1680,9d816c5fb98a46818d48be844afe9e49,1381,JEDRVNNQ04g-316b75372bca48c000a71f4f2188998f,JEDRVNNQ04g-316b75372bca48c000a71f4f2188998f,False
1681,zmz9kYX7Mgo-98902ca6426d5b368f42c63a0513b5d0,1382,zmz9kYX7Mgo-98902ca6426d5b368f42c63a0513b5d0,zmz9kYX7Mgo-98902ca6426d5b368f42c63a0513b5d0,True
1682,9a1eccb242a645b695b2cc6e2fa34acb,1383,hL2Lf6t1gcw-68b8f208fea134c473adf9ad1acba561,hL2Lf6t1gcw-68b8f208fea134c473adf9ad1acba561,False
1683,7978891c51084b47a6d712eb4bb0540f,1384,cXmW3cw4MHg-a50eddbec62d2845fc975feeb3c37ce7,cXmW3cw4MHg-a50eddbec62d2845fc975feeb3c37ce7,False
1684,7ca7bcefa4e24c0a96d9d846faeb1a13,417,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,LBcPLJjNAL8-897dc0a2bb9524a745e15194a2269f29,False
1685,4ZQ_UHDeWTA-620aebf76618bcc9e1aba51701127df1,1385,4ZQ_UHDeWTA-620aebf76618bcc9e1aba51701127df1,4ZQ_UHDeWTA-620aebf76618bcc9e1aba51701127df1,True
1686,117c77d246ae481d93525d2a62e7ed64,84,0Sk0pjtVQhA-71b0aae17339a6dc40b21630e6861272,0Sk0pjtVQhA-71b0aae17339a6dc40b21630e6861272,False
1687,Z5RCLsTu0Yw-95e7ecbc609b9784abd5c9bdec00ae1e,1386,Z5RCLsTu0Yw-95e7ecbc609b9784abd5c9bdec00ae1e,Z5RCLsTu0Yw-95e7ecbc609b9784abd5c9bdec00ae1e,True
1688,5865784a2a654f36a98bf8a808a16a63,1387,A_ubLdarod0-5077c66106ec1ce2b1b7d72d057877e5,A_ubLdarod0-5077c66106ec1ce2b1b7d72d057877e5,False
1689,ffac069f289343989e3d72b5eddc982d,1388,OB8cj5uOyOY-82bdd38f49e0fb7d327ad70984075abe,OB8cj5uOyOY-82bdd38f49e0fb7d327ad70984075abe,False
1690,94ce8c15a58b434099738a20f4e6675f,1008,6aFDcJGTJMc-54572dd08f682a62719ff1c1f871b74f,zU55UWVWMPw-02ed5a511178e0dbf9f8d2c207263c52,False
1691,tq-nxXaB5MM-66f0a31812db910f7c7b25745539fc2d,1389,tq-nxXaB5MM-66f0a31812db910f7c7b25745539fc2d,tq-nxXaB5MM-66f0a31812db910f7c7b25745539fc2d,True
1692,cN_BGt3hwR0-51ee4702378421e893fb34d07ff34f5d,1390,cN_BGt3hwR0-51ee4702378421e893fb34d07ff34f5d,cN_BGt3hwR0-51ee4702378421e893fb34d07ff34f5d,True
1693,9bb59fdd652240a8877376170f74e32e,1391,TUgKmZ0uDBg-0b47c336d06279b013d9e675c2c6f77b,TUgKmZ0uDBg-0b47c336d06279b013d9e675c2c6f77b,False
1694,H-jcCWkwnC0-fcd0e6229f6fc1a28a11593b82564dcc,1392,H-jcCWkwnC0-fcd0e6229f6fc1a28a11593b82564dcc,H-jcCWkwnC0-fcd0e6229f6fc1a28a11593b82564dcc,True
1695,0eb0bcf51eee4ae58a5bc10a2faf0c8c,1393,nHCQbD7zQS8-5442cff41ff9f65aaecd45d9080ae75c,nHCQbD7zQS8-5442cff41ff9f65aaecd45d9080ae75c,False
1696,44456dbff5e24400a78291539c89c941,1394,O7m3wNrL-pI-6e198da9df51d4933596f886931783b0,O7m3wNrL-pI-6e198da9df51d4933596f886931783b0,False
1697,7b10da29065f4ea39ac27e3564276774,1395,ltvIsHIhQHQ-2ad384426f5380727463425a17100f92,ltvIsHIhQHQ-2ad384426f5380727463425a17100f92,False
1698,Y1qcTD5Wl7w-29c2b099fdc6dfedc622ce0537d8967d,1396,Y1qcTD5Wl7w-29c2b099fdc6dfedc622ce0537d8967d,Y1qcTD5Wl7w-29c2b099fdc6dfedc622ce0537d8967d,True
1699,1bcca72b33824e95b0b54569531e4c52,1397,wlqILQddyvk-493ccbdcabfc374df28ec78d7045263f,wlqILQddyvk-493ccbdcabfc374df28ec78d7045263f,False
1700,b2f8b5c955a34b4da5f4f79f7d50cef0,402,FKkEi0ybl6Y-61e4a598a1af84910923ff7988955eff,FKkEi0ybl6Y-61e4a598a1af84910923ff7988955eff,False
1701,3bebda647646417fa3295329fd29afdc,475,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,False
1702,112587dbcb5445b3bdb2346958f811bf,527,6LHiZ1LY90s-83e16756d3dc756e05752117c6a066f7,6LHiZ1LY90s-83e16756d3dc756e05752117c6a066f7,False
1703,bfa95b8f0f924d7b909ddaf08e6ec73f,1398,3yUuzHJspA0-3ac7ff0920554b960f0774f97cd2aa37,3yUuzHJspA0-3ac7ff0920554b960f0774f97cd2aa37,False
1704,41705ae87e2349669afcf6aa92e78bc1,30,A4m9YvUzG2Y-ed876e1b27995cff531358ca11d7de60,A4m9YvUzG2Y-ed876e1b27995cff531358ca11d7de60,False
1705,b772d19f874644d0a565f0f7a131f05c,1399,T2XxvOQdyyA-35da0867bfa3f94ec1ad478919789aef,T2XxvOQdyyA-35da0867bfa3f94ec1ad478919789aef,False
1706,K9BbY_dpic4-93634d1ebc044bb5e37a305d9700cefb,1400,K9BbY_dpic4-93634d1ebc044bb5e37a305d9700cefb,K9BbY_dpic4-93634d1ebc044bb5e37a305d9700cefb,True
1707,9cd37489de554eb2a406f671da9b236e,834,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e,False
1708,91d490096ffb433692474dfc8927bac3,1401,839npxFIFuw-eb2b470bd1ec2e96b4107fca1ac35971,839npxFIFuw-eb2b470bd1ec2e96b4107fca1ac35971,False
1709,gW55AK9gLz4-411ecc6978c4aa21d0160fb674490614,1402,gW55AK9gLz4-411ecc6978c4aa21d0160fb674490614,gW55AK9gLz4-411ecc6978c4aa21d0160fb674490614,True
1710,433a3887afe74e10b783e22ee789b1e8,1403,1qEIxFP48Xc-6cca9581fbff6cf6b525d43a5969f84f,1qEIxFP48Xc-6cca9581fbff6cf6b525d43a5969f84f,False
1711,A5BpdOh2a9k-aea700b55ca6bb85bede105835cccd04,1404,A5BpdOh2a9k-aea700b55ca6bb85bede105835cccd04,A5BpdOh2a9k-aea700b55ca6bb85bede105835cccd04,True
1712,9207ef23b1aa42d2ad4e138b7a5fc50a,1405,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,8TtYaWTCLlg-fe860330381870662e320824449fe3c9,False
1713,61ffdba09f544777b737cd3d12955ef2,1021,bfSQtUGCR8k-1ae6897168dd126a294d4a78397111bd,bfSQtUGCR8k-1ae6897168dd126a294d4a78397111bd,False
1714,79280d730cd34c199073196e713b3e5c,1406,CnTrKl4bngo-583a4d376c3c0c52f15267eca748b5ca,CnTrKl4bngo-583a4d376c3c0c52f15267eca748b5ca,False
1715,dxJg0t2LiZQ-8505de60b34f76b8a7f99ee21a3733a7,255,dxJg0t2LiZQ-8505de60b34f76b8a7f99ee21a3733a7,dxJg0t2LiZQ-8505de60b34f76b8a7f99ee21a3733a7,True
1716,l0lqYLvU6as-6fd9017bcf0768e1042cf33990a64437,1407,l0lqYLvU6as-6fd9017bcf0768e1042cf33990a64437,l0lqYLvU6as-6fd9017bcf0768e1042cf33990a64437,True
1717,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,675,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,ESaxuHLCqiw-0f22808a1b3ac95b3b7f9c6600ab2ced,True
1718,b3a4fa7a760e4b55bcea8c11370c6e5d,1408,3ApzQzYK3us-59308e3eb791f1cddfc6567118f8d054,3ApzQzYK3us-59308e3eb791f1cddfc6567118f8d054,False
1719,3dc7cc8c708242c191996d0b6dbb2ab3,1409,_a8srUndP8Y-48644a14cbb89129dccdcde0f5715de3,_a8srUndP8Y-48644a14cbb89129dccdcde0f5715de3,False
1720,b83cb57d168d4025b2f97a6b2a038610,617,fOqdfZdmNEQ-4060ff05b68d5c33f74d426cb619c905,fOqdfZdmNEQ-4060ff05b68d5c33f74d426cb619c905,False
1721,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,1410,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,True
1722,1eS9RseG7ag-69820d797200649fde259ec363850400,1411,1eS9RseG7ag-69820d797200649fde259ec363850400,1eS9RseG7ag-69820d797200649fde259ec363850400,True
1723,QYGBpEsN9uM-403092beb0dba66a514eadd9f8ed4b07,1412,QYGBpEsN9uM-403092beb0dba66a514eadd9f8ed4b07,QYGBpEsN9uM-403092beb0dba66a514eadd9f8ed4b07,True
1724,96fbbe1954c84c58bd9c8626c68479f9,1413,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111,sbrS8eLwB6c-a1a744efbeb0de68def577933933f111,False
1725,TaW2pqNF3Ak-61dd9109fca4f5b4a968bc8b0d8f8909,1414,TaW2pqNF3Ak-61dd9109fca4f5b4a968bc8b0d8f8909,TaW2pqNF3Ak-61dd9109fca4f5b4a968bc8b0d8f8909,True
1726,212d8eaa1afa43f08ce22c0e74b71842,1415,TJsHYy-GOyU-6f7a014abf17e6177d44b48167b00b69,TJsHYy-GOyU-6f7a014abf17e6177d44b48167b00b69,False
1727,fe59f155170848e98293b1fc0c0e44a6,1416,Au-P8Oo32oI-40cd4f5edc6bf019b2e4a01eee2a76a5,Au-P8Oo32oI-40cd4f5edc6bf019b2e4a01eee2a76a5,False
1728,C-I-k-KYuzQ-6b90150a877aac2f62f96ce8b04b76df,1417,C-I-k-KYuzQ-6b90150a877aac2f62f96ce8b04b76df,C-I-k-KYuzQ-6b90150a877aac2f62f96ce8b04b76df,True
1729,92c49f26f1fe4478b0353b4b137420f6,1418,yVRoysHTNWE-de8c9b83722a96390e1f3be98b298ca3,yVRoysHTNWE-de8c9b83722a96390e1f3be98b298ca3,False
1730,qUWzuQ1l1UY-72bf8435b5bd3c326e9603220cd0f8e0,1419,qUWzuQ1l1UY-72bf8435b5bd3c326e9603220cd0f8e0,qUWzuQ1l1UY-72bf8435b5bd3c326e9603220cd0f8e0,True
1731,DK3GItd4KFU-c26b2ce3ef3c2f5e7d8f8119528ecd8e,776,DK3GItd4KFU-c26b2ce3ef3c2f5e7d8f8119528ecd8e,n3lwJuSY0HQ-524d83cba8ddcee66716df1db313b46d,True
1732,28572544f875417fb926b5cc9c74c62a,1420,_afTSrDroHs-06d2f1b68aabc513424f74184663caa9,_afTSrDroHs-06d2f1b68aabc513424f74184663caa9,False
1733,8743a4b3b02540fcb5134e9e379e1306,1421,9MfsJzRqds4-aad97d4a6c405926ec7ec67059aecca2,9MfsJzRqds4-aad97d4a6c405926ec7ec67059aecca2,False
1734,4ba531dccc16473686ff4355364bce06,1422,pelQ2We2BTM-a2f5381cec84bbcabf867fc62719d7f2,pelQ2We2BTM-a2f5381cec84bbcabf867fc62719d7f2,False
1735,bf188ac62ef64a4a9ad956cdc4dbba95,1423,yyLJlYPbZlA-bbee1b86b2e4977bfa1202860b5d474e,yyLJlYPbZlA-bbee1b86b2e4977bfa1202860b5d474e,False
1736,Ip5iMEbM1N0-a2d82190e86776548331483257a470a4,1424,Ip5iMEbM1N0-a2d82190e86776548331483257a470a4,Ip5iMEbM1N0-a2d82190e86776548331483257a470a4,True
1737,Las2XQlLYNU-57e9ac111037fb646bad75d265398e46,1425,Las2XQlLYNU-57e9ac111037fb646bad75d265398e46,Las2XQlLYNU-57e9ac111037fb646bad75d265398e46,True
1738,4cfcc6029d0041da8ae88da13019ba63,1426,VJBGMt2z85s-6a0a20d85be445402186df39a8e6d2e1,VJBGMt2z85s-6a0a20d85be445402186df39a8e6d2e1,False
1739,0fae9b9107ce47c0993ccc7d47c34f85,1427,vbKgavJFi7g-6a4c1f6e07868f3d199b210fbf337877,vbKgavJFi7g-6a4c1f6e07868f3d199b210fbf337877,False
1740,c8a78c8943aa44cfb1855e58ec6f29e5,1428,VjGQrAm8o90-5333a5c68a226ac945b920c78594eb9f,VjGQrAm8o90-5333a5c68a226ac945b920c78594eb9f,False
1741,CiM_kAiL-GU-c7c3e438a61ee762b1cf4695f109cb09,1429,CiM_kAiL-GU-c7c3e438a61ee762b1cf4695f109cb09,CiM_kAiL-GU-c7c3e438a61ee762b1cf4695f109cb09,True
1742,50b4259a80ab4d1d83126cf0af113976,1430,BB1fQD6vtME-b6cafaaca45e3c71dee4a20a78ef68be,BB1fQD6vtME-b6cafaaca45e3c71dee4a20a78ef68be,False
1743,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256,1042,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256,9objfchk-RI-865b48e5d56df9ca8b9a926ea3c9a256,True
1744,udOzTksnZwE-270f2e3a67322ebebfdac5024a5a45ae,1431,udOzTksnZwE-270f2e3a67322ebebfdac5024a5a45ae,udOzTksnZwE-270f2e3a67322ebebfdac5024a5a45ae,True
1745,49peb2_5bKM-319c22606c8c8db996e0f3501cff927f,1432,49peb2_5bKM-319c22606c8c8db996e0f3501cff927f,49peb2_5bKM-319c22606c8c8db996e0f3501cff927f,True
1746,2zO_paLHlSs-dda0755c1d66d2e5fb4e5acc64ef0b93,475,2zO_paLHlSs-dda0755c1d66d2e5fb4e5acc64ef0b93,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,True
1747,330b3603562541a6bec9871a8a440f33,1433,AxDxVNDEU3c-4afdd33901943e0e27f9f654cb96bd34,AxDxVNDEU3c-4afdd33901943e0e27f9f654cb96bd34,False
1748,xnDzc-TBqAA-9055b69541f419cc80712f93ba207365,1434,xnDzc-TBqAA-9055b69541f419cc80712f93ba207365,xnDzc-TBqAA-9055b69541f419cc80712f93ba207365,True
1749,g9WyvQMluD8-c7eb12c004db838d39448b6a57d6a430,1435,g9WyvQMluD8-c7eb12c004db838d39448b6a57d6a430,g9WyvQMluD8-c7eb12c004db838d39448b6a57d6a430,True
1750,XqQJUYr3lgI-6c344b02fb8a588f39da2131b8480f3a,506,XqQJUYr3lgI-6c344b02fb8a588f39da2131b8480f3a,XqQJUYr3lgI-6c344b02fb8a588f39da2131b8480f3a,True
1751,4e8a670743674fb6bfa369287a854519,1436,YWzYpzgSpqQ-f1dc74548d4f093e2763c6767b6f9eef,YWzYpzgSpqQ-f1dc74548d4f093e2763c6767b6f9eef,False
